Counter,Profile Title,Profile ID,Rule ID,Selected,Value Title,Value,Value Description
42,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.7.1.1_Ensure_SELinux_is_installed,True,,,
43,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.7.1.2_Ensure_SELinux_is_not_disabled_in_bootloader_configuration,True,,,
44,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.7.1.3_Ensure_SELinux_policy_is_configured,True,,,
45,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.7.1.4_Ensure_the_SELinux_state_is_enforcing,True,,,
46,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.7.1.5_Ensure_no_unconfined_services_exist,True,,,
47,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.7.1.7_Ensure_the_MCS_Translation_Service_mcstrans_is_not_installed,True,,,
48,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.8.1.1_Ensure_message_of_the_day_is_configured_properly,True,,,
49,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.8.1.2_Ensure_local_login_warning_banner_is_configured_properly,True,,,
50,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.8.1.3_Ensure_remote_login_warning_banner_is_configured_properly,True,,,
51,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.8.1.4_Ensure_permissions_on_etcmotd_are_configured,True,,,
52,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.8.1.5_Ensure_permissions_on_etcissue_are_configured,True,,,
53,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.8.1.6_Ensure_permissions_on_etcissue.net_are_configured,True,,,
54,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.8.2_Ensure_GDM_login_banner_is_configured,True,,,
55,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.9_Ensure_updates_patches_and_additional_security_software_are_installed,True,,,
56,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.10_Ensure_system-wide_crypto_policy_is_not_legacy,True,,,
57,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_1.11_Ensure_system-wide_crypto_policy_is_FUTURE_or_FIPS,True,,,
58,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.1.1_Ensure_xinetd_is_not_installed,True,,,
59,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.1.1_Ensure_time_synchronization_is_in_use,True,,,
60,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.1.2_Ensure_chrony_is_configured,True,,,
61,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.3_Ensure_rsync_service_is_not_enabled,True,,,
62,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.4_Ensure_Avahi_Server_is_not_enabled,True,,,
63,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.5_Ensure_SNMP_Server_is_not_enabled,True,,,
64,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.6_Ensure_HTTP_Proxy_Server_is_not_enabled,True,,,
65,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.7_Ensure_Samba_is_not_enabled,True,,,
66,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.8_Ensure_IMAP_and_POP3_server_is_not_enabled,True,,,
67,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.9_Ensure_HTTP_server_is_not_enabled,True,,,
68,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.10_Ensure_FTP_Server_is_not_enabled,True,,,
69,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.11_Ensure_DNS_Server_is_not_enabled,True,,,
70,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.12_Ensure_NFS_is_not_enabled,True,,,
71,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.13_Ensure__RPC_is_not_enabled,True,,,
72,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.14_Ensure_LDAP_server_is_not_enabled,True,,,
73,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.15_Ensure_DHCP_Server_is_not_enabled,True,,,
74,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.16_Ensure_CUPS_is_not_enabled,True,,,
75,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.17_Ensure_NIS_Server_is_not_enabled,True,,,
76,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.2.18_Ensure_mail_transfer_agent_is_configured_for_local-only_mode,True,,,
77,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.3.1_Ensure_NIS_Client_is_not_installed,True,,,
78,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.3.2_Ensure_telnet_client_is_not_installed,True,,,
79,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_2.3.3_Ensure_LDAP_client_is_not_installed,True,,,
80,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.1.1_Ensure_IP_forwarding_is_disabled,True,,,
81,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.1.2_Ensure_packet_redirect_sending_is_disabled,True,,,
82,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.2.1_Ensure_source_routed_packets_are_not_accepted,True,,,
83,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.2.2_Ensure_ICMP_redirects_are_not_accepted,True,,,
84,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.2.3_Ensure_secure_ICMP_redirects_are_not_accepted,True,,,
85,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.2.4_Ensure_suspicious_packets_are_logged,True,,,
86,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.2.5_Ensure_broadcast_ICMP_requests_are_ignored,True,,,
87,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.2.6_Ensure_bogus_ICMP_responses_are_ignored,True,,,
88,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.2.7_Ensure_Reverse_Path_Filtering_is_enabled,True,,,
89,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.2.8_Ensure_TCP_SYN_Cookies_is_enabled,True,,,
90,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.2.9_Ensure_IPv6_router_advertisements_are_not_accepted,True,,,
91,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.3.1_Ensure_DCCP_is_disabled,True,,,
92,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.3.2_Ensure_SCTP_is_disabled,True,,,
93,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.3.3_Ensure_RDS_is_disabled,True,,,
94,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.3.4_Ensure_TIPC_is_disabled,True,,,
95,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.1.1_Ensure_a_Firewall_package_is_installed,True,,,
96,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.2.1_Ensure_firewalld_service_is_enabled_and_running,True,,,
97,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.2.2_Ensure_iptables_service_is_not_enabled_with_firewalld,True,,,
98,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.2.3_Ensure_nftables_is_not_enabled_with_firewalld,True,,,
99,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.2.4_Ensure_firewalld_default_zone_is_set,True,,,
100,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.2.5_Ensure_network_interfaces_are_assigned_to_appropriate_zone,True,,,
101,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.2.6_Ensure_firewalld_drops_unnecessary_services_and_ports,True,,,
102,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.3.1_Ensure_iptables_are_flushed_with_nftables,True,,,
103,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.3.2_Ensure_an_nftables_table_exists,True,,,
104,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.3.3_Ensure_nftables_base_chains_exist,True,,,
105,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.3.4_Ensure_nftables_loopback_traffic_is_configured,True,,,
106,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.3.5_Ensure_nftables_outbound_and_established_connections_are_configured,True,,,
107,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.3.6_Ensure_nftables_default_deny_firewall_policy,True,,,
108,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.3.7_Ensure_nftables_service_is_enabled,True,,,
109,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.3.8_Ensure_nftables_rules_are_permanent,True,,,
110,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.1_Ensure_iptables_default_deny_firewall_policy,True,,,
111,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.2_Ensure_iptables_loopback_traffic_is_configured,True,,,
112,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.3_Ensure_iptables_outbound_and_established_connections_are_configured,True,,,
113,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.4_Ensure_iptables_firewall_rules_exist_for_all_open_ports,True,,,
114,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.4.1.5_Ensure_iptables_is_enabled_and_active,True,,,
115,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.1_Ensure_ip6tables_default_deny_firewall_policy,True,,,
116,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.2_Ensure_ip6tables_loopback_traffic_is_configured,True,,,
117,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.3_Ensure_ip6tables_outbound_and_established_connections_are_configured,True,,,
118,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.4_Ensure_ip6tables_firewall_rules_exist_for_all_open_ports,True,,,
119,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.4.4.2.5_Ensure_ip6tables_is_enabled_and_active,True,,,
120,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.5_Ensure_wireless_interfaces_are_disabled,True,,,
121,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_3.6_Disable_IPv6,True,,,
122,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.1.1_Ensure_auditd_is_installed,True,,,
123,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.1.2_Ensure_auditd_service_is_enabled,True,,,
124,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.1.3_Ensure_auditing_for_processes_that_start_prior_to_auditd_is_enabled,True,,,
125,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.1.4_Ensure_audit_backlog_limit_is_sufficient,True,,,
126,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.2.1_Ensure_audit_log_storage_size_is_configured,True,,,
127,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.2.2_Ensure_audit_logs_are_not_automatically_deleted,True,,,
128,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.2.3_Ensure_system_is_disabled_when_audit_logs_are_full,True,,,
129,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.3_Ensure_changes_to_system_administration_scope_sudoers_is_collected,True,,,
130,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.4_Ensure_login_and_logout_events_are_collected,True,,,
131,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.5_Ensure_session_initiation_information_is_collected,True,,,
132,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.6_Ensure_events_that_modify_date_and_time_information_are_collected,True,,,
133,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.7_Ensure_events_that_modify_the_systems_Mandatory_Access_Controls_are_collected,True,,,
134,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.8_Ensure_events_that_modify_the_systems_network_environment_are_collected,True,,,
135,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.9_Ensure_discretionary_access_control_permission_modification_events_are_collected,True,,,
136,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.10_Ensure_unsuccessful_unauthorized_file_access_attempts_are_collected,True,,,
137,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.11_Ensure_events_that_modify_usergroup_information_are_collected,True,,,
138,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.12_Ensure_successful_file_system_mounts_are_collected,True,,,
139,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.13_Ensure_use_of_privileged_commands_is_collected,True,,,
140,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.14_Ensure_file_deletion_events_by_users_are_collected,True,,,
141,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.15_Ensure_kernel_module_loading_and_unloading_is_collected,True,,,
142,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.16_Ensure_system_administrator_actions_sudolog_are_collected,True,,,
143,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.1.17_Ensure_the_audit_configuration_is_immutable,True,,,
144,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.2.1.1_Ensure_rsyslog_is_installed,True,,,
145,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.2.1.2_Ensure_rsyslog_Service_is_enabled,True,,,
146,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.2.1.3_Ensure_rsyslog_default_file_permissions_configured,True,,,
147,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.2.1.4_Ensure_logging_is_configured,True,,,
148,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.2.1.5_Ensure_rsyslog_is_configured_to_send_logs_to_a_remote_log_host,True,,,
149,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.2.1.6_Ensure_remote_rsyslog_messages_are_only_accepted_on_designated_log_hosts.,True,,,
150,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.2.2.1_Ensure_journald_is_configured_to_send_logs_to_rsyslog,True,,,
151,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.2.2.2_Ensure_journald_is_configured_to_compress_large_log_files,True,,,
152,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.2.2.3_Ensure_journald_is_configured_to_write_logfiles_to_persistent_disk,True,,,
153,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.2.3_Ensure_permissions_on_all_logfiles_are_configured,True,,,
154,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_4.3_Ensure_logrotate_is_configured,True,,,
155,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.1.1_Ensure_cron_daemon_is_enabled,True,,,
156,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.1.2_Ensure_permissions_on_etccrontab_are_configured,True,,,
157,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.1.3_Ensure_permissions_on_etccron.hourly_are_configured,True,,,
158,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.1.4_Ensure_permissions_on_etccron.daily_are_configured,True,,,
159,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.1.5_Ensure_permissions_on_etccron.weekly_are_configured,True,,,
160,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.1.6_Ensure_permissions_on_etccron.monthly_are_configured,True,,,
161,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.1.7_Ensure_permissions_on_etccron.d_are_configured,True,,,
162,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.1.8_Ensure_atcron_is_restricted_to_authorized_users,True,,,
163,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.1_Ensure_permissions_on_etcsshsshd_config_are_configured,True,,,
164,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.2_Ensure_SSH_access_is_limited,True,,,
165,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.3_Ensure_permissions_on_SSH_private_host_key_files_are_configured,True,,,
166,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.4_Ensure_permissions_on_SSH_public_host_key_files_are_configured,True,,,
167,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.5_Ensure_SSH_LogLevel_is_appropriate,True,,,
168,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.6_Ensure_SSH_X11_forwarding_is_disabled,True,,,
169,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.7_Ensure_SSH_MaxAuthTries_is_set_to_4_or_less,True,,,
170,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.8_Ensure_SSH_IgnoreRhosts_is_enabled,True,,,
171,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.9_Ensure_SSH_HostbasedAuthentication_is_disabled,True,,,
172,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.10_Ensure_SSH_root_login_is_disabled,True,,,
173,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.11_Ensure_SSH_PermitEmptyPasswords_is_disabled,True,,,
174,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.12_Ensure_SSH_PermitUserEnvironment_is_disabled,True,,,
175,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.13_Ensure_SSH_Idle_Timeout_Interval_is_configured,True,,,
176,Level 2 - Workstation,xccdf_org.cisecurity.benchmarks_profile_Level_2_-_Workstation,xccdf_org.cisecurity.benchmarks_rule_5.2.14_Ensure_SSH_LoginGraceTime_is_set_to_one_minute_or_less,True,,,
